contig	Length	RR131Jul_Bulk_S47	RR131Oct_Bulk_S12	RR131Oct_vir_S17	RR132Jul_Bulk_S49	RR132July_vir_S9	RR132Oct_Bulk_S20	RR132Oct_vir_S16	RR231Jul_Bulk_S41	RR231July_vir_S32	RR231Oct_Bulk_S40	RR231Oct_vir_S21	RR232Jul_Bulk_S38	RR232Oct_Bulk_S54	RR232Oct_vir_S28	RR451Jul_Bulk_S30	RR451July_vir_S10	RR451Oct_Bulk_S25	RR451Oct_vir_S11	RR452Jul_Bulk_S31	RR452Oct_Bulk_S26	RR452Oct_vir_S6	RR641Jul_Bulk_S58	RR641Oct_Bulk_S50	RR641Oct_vir_S1	RR642Jul_Bulk_S45	RR642July_vir_S5	RR642Oct_Bulk_S51	RR642Oct_vir_S19	RR681Jul_Bulk_S43	RR681July_vir_S24	RR681Oct_Bulk_S57	RR681Oct_vir_S18	RR682Jul_Bulk_S36	RR682Oct_Bulk_S22	RR682Oct_vir_S8	RR891Jul_Bulk_S29	RR891July_vir_S2	RR891Oct_Bulk_S44	RR891Oct_vir_S15	RR892Jul_Bulk_S33	RR892Oct_Bulk_S56	RR892Oct_vir_S23
RR132July_vir_S9_L001_virfinder_925	33067	0	0	1.9509	0	13.5382	0	4.1726	0	0	0	0	0	0	0	0	8.8006	0	10.2477	0	0	9.1004	0	0	6.5184	0	7.2725	0	0	0	0	0	0	0	0	0	0	5.8875	0	0	0	0	0
RR132July_vir_S9_L001_virfinder_929	10000	0	0	0	0	12.8317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virfinder_93	10065	0	0	0	0	13.9323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5023	0	24.1479	0	0	0	0	0	0	0	0	4.8553	0	8.5045	0	0	0	0	0
RR132July_vir_S9_L001_virfinder_930	48081	0	0	0	0	12.1972	0	3.9255	0	0	0	0	0	0	0	0	91.5449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3948	0	37.2737	0	0	0	0	7.3258
RR132July_vir_S9_L001_virfinder_931	27795	0	0	0	0	15.8305	0	2.4484	0	0	0	0	0	0	0	0	11.6101	0	2.5501	0	0	6.0274	0	0	2.3047	0	5.9115	0	0	0	0	0	0	0	0	0	0	6.6654	0	0	0	0	0
RR132July_vir_S9_L001_virfinder_932	11744	0	0	0	0	9.3026	0	0	0	0	0	0	0	0	0	0	4.6857	0	0	0	0	1.7059	0	0	8.8317	0	13.5575	0	0	0	0	0	0	0	0	0	0	3.425	0	0	0	0	0
RR132July_vir_S9_L001_virfinder_934	14764	0	0	0	0	6.9979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virfinder_935	34759	0	0	0	0	11.1493	0	0	0	0	0	0	0	0	0	0	14.456	0	0	0	0	1.8652	0	0	0	0	7.5857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virfinder_941	37818	0	0	0	0	10.037	0	0	0	0	0	0	0	0	0	0	1.8706	0	0	0	0	0	0	0	3.8755	0	3.4936	0	0	0	0	0	0	0	0	0	0	4.3971	0	0	0	0	0
RR132July_vir_S9_L001_virfinder_943	16750	0	0	0	0	11.7292	0	0	0	0	0	0	0	0	0	0	6.6678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virfinder_944	42211	0	0	0	0	13.0784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6062	0	0	0	0	0
RR132July_vir_S9_L001_virfinder_947	15084	0	0	0	0	10.2122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virfinder_952	67536	0	0	0	0	75.3362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virfinder_953	11021	0	0	6.3475	0	12.7758	0	0	0	0	0	11.7988	0	0	11.4272	0	39.1257	0	260.5508	0	0	247.8695	0	0	151.2153	0	21.3835	0	16.8752	0	0	0	4.8564	0	0	141.6689	0	22.256	2.6638	40.9119	0	0	13.0115
RR132July_vir_S9_L001_virfinder_958	66191	0	0	0	0	17.7735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virfinder_959	11564	0	0	0	0	14.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virfinder_96	31717	0	0	0	0	12.8884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5079	0	0	0	0	0
RR132July_vir_S9_L001_virfinder_960	13856	0	0	0	0	8.1063	0	0	0	2.1892	0	0	0	0	0	0	77.425	0	0	0	0	4.0456	0	0	6.6438	0	41.7261	0	0	0	0	0	0	0	0	11.7336	0	11.6248	0	0	0	0	0
RR132July_vir_S9_L001_virfinder_963	10905	0	0	0	0	7.2527	0	2.3647	0	0	0	0	0	0	0	0	3.5182	0	2.856	0	0	13.6159	0	0	10.0322	0	8.732	0	0	0	0	0	0	0	0	5.7457	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virfinder_964	11038	0	0	80.6482	0	0	0	33.8766	0	0	0	0	0	0	0	0	0	0	200.0243	0	0	217.2506	0	0	17.4202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.0665	0	0	0
RR132July_vir_S9_L001_virfinder_966	15828	0	0	0	0	11.126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8392	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virfinder_968	48491	0	0	0	0	22.7538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4334	0	11.4354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virfinder_969	45058	0	0	0	0	15.4693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virfinder_971	10923	0	0	0	0	39.3968	0	0	0	0	0	0	0	0	0	0	5.0084	0	0	0	0	0	0	0	1.9462	0	0	0	0	0	0	0	0	0	0	0	0	2.1396	0	0	0	0	0
RR132July_vir_S9_L001_virfinder_972	11586	0	0	0	0	7.067	0	0	0	0	0	0	0	0	0	0	3.3702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7773	0	0	0	0	0
RR132July_vir_S9_L001_virfinder_977	57317	0	0	0	0	49.8282	0	0	0	0	0	0	0	0	0	0	1.7228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virfinder_978	11583	0	0	0	0	16.5295	0	0	0	0	0	0	0	0	0	0	4.4102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.2479	0	0	0	0	0
RR132July_vir_S9_L001_virfinder_981	13867	0	0	0	0	6.6707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virfinder_983	42519	0	0	0	0	23.6499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virfinder_985	14154	0	2.8893	0	0	195.4811	0	0	0	0	0	0	0	0	0	0	7.189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5519	0	0	0	0	0
RR132July_vir_S9_L001_virfinder_986	15743	0	6.7882	178.064	0	29.0635	1.6098	95.9891	0	0	0	0	0	0	0	0	25.1214	0	373.1961	0	0	741.673	0	0	18.1462	0	20.9468	0	4.2715	0	0	0	0	0	0	51.5535	0	20.8696	7.1571	61.868	0	0	35.0057
RR132July_vir_S9_L001_virfinder_988	56819	0	0	0	0	18.8122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virfinder_989	17708	0	0	0	0	9.2622	0	0	0	0	0	0	0	0	0	0	5.2873	0	0	0	0	0	0	0	0	0	3.3144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virfinder_991	11198	0	0	0	0	24.3048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.35	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1	56429	0	0	0	0	12.3853	0	0	0	0	0	0	0	0	0	0	5.2791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6746	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_10	24378	0	0	0	0	8.9305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1000	12243	0	0	0	0	14.3622	0	0	0	0	0	0	0	0	0	0	4.2941	0	0	0	0	0	0	0	11.2168	0	3.2739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1001	12243	0	0	0	0	6.8863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1002	12240	0	0	0	0	6.9963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1004	12224	0	0	0	0	18.9308	0	2.069	0	0	0	0	0	0	1.8616	0	3.9496	0	0	0	0	2.7681	0	0	14.9102	0	5.1554	0	0	0	0	0	0	0	0	6.5761	0	2.8661	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1006	12194	0	0	0	0	7.6368	0	0	0	0	0	0	0	0	0	0	2.6712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1007	12190	0	0	0	0	25.7306	0	13.9097	0	0	0	0	0	0	0	0	310.2703	0	3.955	0	0	26.9982	0	0	0	0	8.2522	0	0	0	0	0	0	0	0	0	0	110.9428	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1009	12154	0	0	0	0	10.5135	0	1.8049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2355	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1010	12138	0	0	0	0	12.7564	0	0	0	0	0	0	0	0	0	0	35.8286	0	51.3544	0	0	18.0392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.8783	0	25.6255	0	0	0
RR132July_vir_S9_L001_virsorter_1011	12138	0	0	0	0	18.5855	0	0	0	0	0	0	0	0	0	0	9.2874	0	0	0	0	0	0	0	2.521	0	3.8566	0	0	0	0	0	0	0	0	5.7116	0	21.7902	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1012	12136	0	0	0	0	13.2203	0	0	0	0	0	0	0	0	0	0	3.0721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3542	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1013	12120	0	0	6.4308	0	25.6757	0	4.2459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1014	12117	0	0	0	0	10.3618	0	0	0	0	0	0	0	0	0	0	10.6822	0	1.9093	0	0	1.6041	0	0	12.3596	0	5.9215	0	0	0	0	0	0	0	0	2.6666	0	2.952	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1015	12111	0	0	0	0	6.9786	0	0	0	0	0	0	0	0	0	0	6.4355	0	0	0	0	1.4756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1432	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1018	12105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.4108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1019	12085	0	0	0	0	6.7273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1022	12055	0	0	0	0	7.0879	0	0	0	0	0	0	0	0	0	0	7.0729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6526	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1024	12008	0	0	0	0	11.2182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1025	12004	0	0	0	0	8.7034	0	0	0	0	0	0	0	0	0	0	10.0656	0	0	0	0	3.8024	0	0	0	0	4.6795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1026	12002	0	0	0	0	17.8686	0	0	2.2129	0	0	0	0	0	0	0	2.9195	0	0	0	0	0	0	0	3.6874	0	8.4679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1027	11990	0	0	0	0	12.937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.7141	0	0	53.1027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1029	11974	0	0	0	0	22.1835	0	4.2995	0	0	0	0	0	0	0	0	23.2148	0	0	0	0	0	0	0	15.747	0	22.0633	0	0	0	0	0	0	0	0	0	0	7.1976	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1030	11965	0	0	0	0	12.8191	0	0	0	0	0	0	0	0	0	0	14.4303	0	0	0	0	0	0	0	0	0	8.4392	0	0	0	0	0	0	0	0	0	0	4.8894	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1032	11940	0	0	0	0	13.228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1033	11939	0	0	0	0	8.069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1035	11916	0	0	0	0	19.232	0	3.8382	0	0	0	0	0	0	0	0	2.311	0	1.719	0	0	6.0099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.6737	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1036	11886	0	0	0	0	33.247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1037	11877	0	0	0	0	9.2131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1038	11874	0	0	0	0	31.4047	0	0	0	0	0	0	0	0	0	0	32.6552	0	0	0	0	0	0	0	5.8699	0	6.2628	0	0	0	0	0	0	0	0	0	0	11.1977	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1039	11868	0	0	0	0	6.5972	0	0	0	0	0	0	0	0	0	0	2.4944	0	0	0	0	0	0	0	2.7253	0	5.2396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1041	11859	0	0	0	0	8.0533	0	0	0	0	0	0	0	0	0	0	1.7749	0	0	0	0	3.9693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1042	11840	0	0	0	0	8.8355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1046	11812	0	0	0	0	12.4815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1047	11777	0	0	0	0	15.0421	0	0	0	0	0	0	0	0	0	0	2.4407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1048	11774	0	0	0	0	10.128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_105	44655	0	0	0	0	24.5581	0	0	0	0	0	0	0	0	0	0	1.6896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1050	11759	0	0	0	0	33.8153	0	0	0	0	0	0	0	0	0	0	6.8122	0	0	0	0	0	0	0	6.6023	0	12.8139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1051	11755	0	0	0	0	11.1872	0	0	0	0	0	0	0	0	0	0	9.2541	0	0	0	0	0	0	0	3.4467	0	28.306	0	0	0	0	0	0	0	0	14.4525	0	12.6651	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1052	11747	0	0	0	0	7.7764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1053	11732	0	0	0	0	15.3177	0	0	0	0	0	0	0	0	0	0	3.8553	0	0	0	0	0	0	0	53.882	0	37.8357	0	0	0	0	0	0	0	0	0	0	7.6136	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1054	11730	0	0	0	0	13.0432	0	0	0	0	0	0	0	0	0	0	5.1853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1056	11701	0	0	0	0	20.222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1057	11697	0	0	0	0	9.3323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1058	11696	0	0	0	0	18.1857	0	0	0	0	0	0	0	0	0	0	3.8118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3701	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1059	11687	0	0	0	0	16.3035	0	2.1313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1061	11660	0	0	0	0	7.8218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1063	11632	0	0	0	0	9.9755	0	0	0	0	0	0	0	0	0	0	1.8965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1064	11619	0	0	0	0	9.3002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1065	11616	0	0	0	0	30.8135	0	0	0	0	0	0	0	0	0	0	32.8006	0	17.4498	0	0	22.7621	0	0	54.4245	0	10.0732	0	0	0	0	0	0	0	0	0	0	65.4305	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1067	11590	0	0	0	0	33.0568	0	1.873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.151	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1069	11570	0	0	0	0	7.8844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_107	65453	0	0	0	0	23.405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.0369	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1070	11570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.8832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1072	11516	0	0	2.2002	0	28.389	0	3.8105	0	0	0	0	0	0	0	0	3.6608	0	0	0	0	1.8008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6357
RR132July_vir_S9_L001_virsorter_1073	11512	0	0	0	0	14.465	0	0	0	0	0	0	0	0	0	0	2.7065	0	0	0	0	0	0	0	1.7868	0	7.2304	0	0	0	0	0	0	0	0	0	0	2.7212	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1074	11504	0	0	0	0	11.1989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1075	11491	0	0	0	0	5.7752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.6332	0	12.8589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1078	11468	0	0	0	0	15.4559	0	0	0	0	0	0	0	0	0	0	8.8036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1883	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1082	11448	0	0	0	0	8.9349	0	0	0	5.3714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4668	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1086	11345	0	0	0	0	12.5859	0	0	0	0	0	0	0	0	0	2.1824	15.7098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.1137	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1089	11324	0	0	0	0	7.9053	0	0	0	0	0	0	0	0	0	0	25.1034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9748	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_109	50746	0	0	0	0	21.8397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1090	11322	0	0	0	0	3.2753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1091	11302	0	0	14.4534	0	9.9538	0	7.7708	0	0	0	0	0	0	0	0	6.0941	0	15.0394	0	0	38.5413	0	0	44.7004	0	0	0	0	0	0	0	0	0	0	34.9976	0	0	0	3.3569	0	0	2.5145
RR132July_vir_S9_L001_virsorter_1094	11260	2.6828	0	0	0	6.5241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1095	11256	0	0	0	0	14.6136	0	0	0	0	0	0	0	0	0	0	8.864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.592	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1096	11254	0	0	0	0	8.3383	0	0	0	0	0	0	0	0	0	0	2.7734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1803	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1097	11253	0	0	0	0	8.8104	0	0	0	0	0	0	0	0	0	0	7.9154	0	2.8353	0	0	4.5673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1098	11239	0	0	0	0	19.5164	0	0	0	3.5057	0	5.9642	0	0	0	0	39.8031	0	0	0	0	16.8751	0	0	239.0037	0	37.6905	0	0	0	0	0	0	0	0	123.1616	0	30.7312	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1099	11218	0	0	0	0	6.1696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_11	17384	0	0	0	0	11.1622	0	0	0	0	0	0	0	0	0	0	3.102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6746	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1100	11209	0	0	0	0	9.7816	0	0	0	0	0	0	0	0	0	0	0	0	2.1655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1101	11209	0	0	0	0	24.6395	0	0	0	0	0	0	0	0	0	0	9.3364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1102	11208	0	0	0	0	16.7939	0	0	0	0	0	0	0	0	0	0	6.815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.771	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1103	11207	0	0	0	0	8.2092	0	0	0	0	0	0	0	0	0	0	3.5986	0	0	0	0	2.3453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1104	11204	0	0	0	0	9.1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1105	11204	0	0	0	0	6.9507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RR132July_vir_S9_L001_virsorter_1107	11168	0	0	0	0	7.5038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
